Country,Region,Year,Water Source Type,Water Treatment Method,Contaminant Level (ppm),pH Level,Turbidity (NTU),Dissolved Oxygen (mg/L),Nitrate Level (mg/L),Lead Concentration (µg/L),Bacteria Count (CFU/mL),Diarrheal Cases,Cholera Cases,Typhoid Cases,Infant Mortality Rate,Access to Clean Water (%),Sanitation Coverage (%),GDP per Capita,Healthcare Access Index,Urbanization Rate,Rainfall,Temperature,Population Density
Country A,East,2021,Piped,Filtration,0.8018377921751529,8.552710522022114,0.0803613193876751,2.6660151660373845,18.09849811774656,13.505689364361906,293,85,16,27,15.105332057108367,79.84376038588783,57.32847943483826,17940.34882879773,5.844341037908141,87.11169263035909,2398.8121143199096,12.084526881368275,3515.4491236411714
Country A,South,2019,Lake,None,29.663217588257663,7.835407820084258,0.15526928281000996,7.9348019874801885,35.34674079245955,12.285080527397634,372,50,11,6,18.4528633526945,54.40899826524181,46.18833483894478,17395.393491253264,18.26427313307384,51.62526021352261,2345.639215654638,19.89059888710363,4866.6453965715045
Country B,North,2020,Well,Filtration,39.6367518273475,6.178441016713761,5.707504237100811,9.602029119938027,5.271441223963302,4.35613469155713,447,108,5,4,5.3233521156225425,49.67306333241288,59.20422256543952,8731.597664243054,73.85420048715675,61.77500773883435,2009.612082888514,22.86645768247316,1148.4831820870365
Country A,Central,2020,Lake,Filtration,72.39031264535413,8.186480631932655,7.2573600604031725,3.7129067304679326,15.782338386713146,10.825602800495673,430,58,15,21,46.80127338863623,63.262747783321345,67.55176967742119,17093.66952065481,30.099782965957132,21.034868168207712,1015.1053136158193,16.783020428001322,1102.6432740663001
Country C,South,2019,Piped,None,44.78909213413252,7.145404453464569,0.349839782098893,4.092903665800793,28.308016947565545,14.187785851119383,165,75,6,22,36.05070152561342,82.85942221388862,56.084214034798705,7287.223951577072,40.66152255496635,49.05998271296581,1924.1338892868196,36.124451689278246,4578.496241178218
Country B,Central,2020,Well,None,52.48876626752279,8.015745467502244,3.8613869160578185,10.719570642057757,9.672229844484676,6.2797264520098794,199,85,1,27,44.635171742010286,81.72160683472332,76.56807287074744,18814.38989065725,58.34481510751739,26.866667981711156,1276.1472172732333,18.533246847119173,4059.443364331205
Country A,Central,2022,Piped,Boiling,96.24323209493481,7.936223400719827,7.6600868529241195,7.0362626470947935,46.59877060393607,9.402988518179928,53,32,2,24,8.880976402703606,49.595581289009786,89.8625470645258,19632.70041710156,71.65492101650844,40.95365679604603,2507.670788129083,39.435287103651305,3067.3539297735156
Country C,West,2020,Spring,Boiling,91.07800880359052,8.546934130189765,4.87866172335945,6.398897737052797,40.04491676615967,6.1108975451800385,475,68,14,25,49.37895662270657,76.07438117968299,72.67611380684393,9476.233731691598,79.46952280375615,87.5156579360623,2702.1611906866588,13.111926242594308,3327.6050125095803
Country A,North,2022,Lake,Boiling,3.2641988190106774,6.295420003485118,7.382628736782432,3.0274989574161264,28.30102564371448,0.8024090586415844,338,51,16,16,35.61027791861272,79.82139402306302,33.75350714814039,4023.241807361945,31.920105898264882,81.16417432736044,2536.6574685432765,31.462655620209457,2159.1024602695275
Country A,West,2023,Piped,UV,79.15569067886021,6.084747606366252,2.8740705667671493,9.225462541904989,24.781572135514722,5.582950318048072,41,0,15,22,46.528374648657966,80.29185212028483,46.21914807449217,13156.935205097623,8.863393778885575,61.38449490675042,2953.225852637082,39.75628591162314,4609.9444683441925
Country B,East,2023,Piped,Chlorination,13.46109184914881,7.847735773728736,9.593606676570449,2.6690354723845338,10.291937201999785,16.886600374858254,291,60,10,24,17.126029697535383,87.67560318872646,46.603522288290065,8517.152064961681,84.51251712942627,53.41748988678094,2049.479016103199,32.91314268987105,3554.9392435509135
Country C,South,2021,Lake,Filtration,50.56305416204907,8.147473026314355,8.168212723859241,6.863634872744083,29.123451805948363,7.297327977909442,336,100,19,1,14.900572722043348,98.43395780722565,39.55591006902015,15736.175014862456,83.38307466974067,86.47830468705608,1155.3942654792922,34.61455419443024,2118.9828311927427
Country A,East,2018,Piped,UV,81.98217823155517,8.497537459619249,0.3756369540873328,10.898404782114955,22.552467732902265,3.160296658110837,89,7,1,26,17.688371171656186,91.3410352030708,76.95093331883297,16539.36634673369,96.6258436852112,30.62561383390093,1196.9459664660058,20.89342971793636,3968.5195019606767
Country C,West,2019,Piped,None,88.3077459164719,6.09940824749664,6.802496288819025,3.2842585395564,35.6629412469882,4.515423444620659,281,51,6,18,12.491433084963083,55.25131364207684,46.94294360917559,14073.950092358074,86.15588095419807,65.6664336466273,1526.047298113835,29.620132651350247,705.9692901912986
Country C,East,2018,Lake,Chlorination,9.772043880509463,7.240650984420469,7.371471086264192,6.892352708838442,42.44205385719654,10.115105366276318,131,17,19,21,36.82408693408982,87.21852850584739,58.30981858548915,16179.510694582366,10.46894238260656,77.61520127243374,1061.2978968448954,22.263865581204414,1439.165335543367
Country C,West,2018,River,Filtration,98.48453879189735,6.889758553183476,7.962451415447003,3.1890267641260865,17.776112917634627,9.534087211754708,12,80,19,22,12.349449110215737,63.366964826176414,97.72311502988387,14886.014280406045,0.8567050767958717,43.19498246773805,1522.7402236471771,27.490286085016493,2910.3267899790635
Country C,North,2018,River,Chlorination,48.79746424264223,8.888509800564686,5.932011811868306,5.412763531728889,21.92211421948708,0.025371200856325604,383,103,18,7,35.766991432434644,55.8636396285733,67.83736328888008,2413.4657071248607,17.64698451287621,23.43160861240138,1453.6707812940026,17.94450250739309,2221.4801108096985
Country A,South,2023,Piped,None,95.03118019135769,6.688122865545601,3.7248701183187425,5.698933106001325,25.827601437011012,17.389155287824014,251,80,1,3,11.762526476154045,40.970104136343146,52.385607650396494,17516.572902800483,2.505198898983474,87.50631848185049,1794.6915477044695,19.98558537676486,598.7827392883962
Country B,South,2018,Spring,Boiling,68.09296669609306,8.01556007848173,3.1852947557851543,8.746420230346844,10.806165297036841,5.711500937741338,487,95,2,8,22.40188825124231,97.96309044318281,32.34362577236984,6248.360525479333,75.11667072587208,36.70043365788924,902.5898038383816,19.34871568573149,578.0210711650029
Country C,Central,2021,Well,UV,48.81384931667415,5.836841006963551,0.2563228420989683,4.3968099524224264,18.066762493265,6.510752914804447,394,31,16,25,45.58410394617231,94.7604611927132,87.4087820934871,13377.784243250066,85.71145599614354,51.91403043792433,2493.178732361219,36.79731064105992,2225.0793009397157
Country A,West,2020,River,Filtration,2.484263963211397,6.260339376458119,3.062784875116699,4.517361056535792,7.948138152322687,6.529560430589405,202,36,3,9,41.28853820957992,92.18531883583879,58.34441475062113,6317.7546954642485,90.88391856319645,75.56992204092427,1627.0872402801965,14.039906808328997,4740.98989302961
Country C,South,2019,Piped,Filtration,64.50376236399352,6.306570059282043,2.620282183650142,6.559990541176971,13.119064086088244,14.967643733278038,404,113,0,16,31.96839407974116,78.72792419382067,39.45637747057319,13226.311017255404,20.547668031856038,12.216288690259054,2842.028918870697,31.520609143000986,893.420159183859
Country B,East,2021,River,UV,91.34213768032382,5.012931183237716,2.1307510416377493,6.277999604149633,47.026149428771824,7.81846553618813,385,103,0,12,20.776702501295485,99.07518695346833,90.34797305388963,4619.810324165914,36.41979959487458,55.06647567213761,664.6308303756649,35.047451305954965,2912.0511671089944
Country B,South,2022,Well,None,60.75796592238808,5.9791013485261,6.888205331535486,6.795550710100759,49.51731054799449,18.529205867381407,343,69,12,20,19.724004466982354,51.96686227426075,47.38281074121492,7238.749356474077,99.78930401545237,58.88317645371337,2845.9071019384432,32.61457820884742,4208.904570541496
Country B,North,2018,Well,Filtration,30.48931968438966,5.394750537781881,5.622650801521935,4.074765693361731,1.5394017757043466,18.665856798806452,395,79,8,18,5.3119516641486175,52.376705298124676,34.29654250137851,19475.849699119954,65.12801884728766,48.34061800995659,908.2844604929195,17.744935830257965,4439.344059250886
Country C,West,2022,River,Boiling,77.2897043642839,5.716336612949232,3.717951755260297,7.024604068213085,9.175256426569977,13.300485430126379,247,104,9,29,15.205009548187103,52.314497650700034,62.29016898989954,11026.29998925891,70.91938767190302,37.22501749145594,2015.4115495074639,21.642506409377486,3468.80183136863
Country A,Central,2022,Well,Chlorination,78.10312191991446,8.693716226254473,1.4717876113245199,5.987194365008099,22.41762941918782,13.274053091687145,196,92,17,10,36.89564210427278,89.86656260171914,65.16515920118243,8062.756153667612,0.6239521994726438,73.03157444865306,1684.5495085582988,27.623435357540764,3768.3466615223992
Country C,East,2020,River,Filtration,80.60461757522988,8.937901894294253,7.517669756405779,4.015789124010353,37.25745508077938,10.466254610768582,368,85,9,28,40.05144145659725,54.96322205889246,57.498052083061324,8190.2023458230005,58.51941960598308,43.69416710753952,1380.282642356442,18.369044920537107,544.6704438656944
Country A,North,2022,Spring,Boiling,10.132245626050162,7.242201978746914,9.868995530030535,4.480750226945609,2.66551813962041,3.1515632068216837,422,120,3,23,15.81129507800026,70.19733381162204,30.666838139903675,8944.153688750395,2.1226861835729527,18.340046393645018,2967.326077747704,10.16721138681537,2005.4482909138947
Country A,South,2018,Lake,Boiling,49.727259883724464,6.227161416373946,9.988903539808637,2.20644790629347,33.423748412557586,7.796067964492625,339,37,17,15,21.250977138739714,67.99892306015447,72.8596339720453,9025.11048319524,48.59033200971674,44.189815418402816,1187.2835802118284,11.2455223340139,2081.7169676395
Country C,West,2019,River,UV,43.76715115775192,5.615465567744879,3.3726729713610473,7.862303888866192,14.431849289072652,10.226203009075306,254,31,12,4,44.77981992688194,68.46834033533185,33.137230221222694,19865.18611359471,19.48160467282073,57.82567306912706,510.4499530923788,19.168057027203425,1698.4342639190902
Country B,Central,2020,Well,None,30.821124254030043,6.756381069300398,4.989246963577304,9.622362484489253,27.533539302951617,5.225570776131548,303,23,13,8,18.689213024152867,41.35197053160189,84.88173895743395,14443.258574654863,51.3364738395532,22.508209642356512,1008.5077635301208,21.973846397031814,2335.1395229065247
Country A,East,2018,Lake,UV,52.72806391207151,8.197690874744449,0.7613120044960608,9.93791983503495,44.69069215241867,4.55569420434212,243,77,18,3,16.036122332964954,80.72723567068559,94.19866536967545,12909.07394624061,17.925596772467443,13.573245004488514,2313.9719934162185,35.39726568178362,3760.8453447982347
Country B,East,2023,Lake,Filtration,4.454883718067515,7.957714822218302,5.8780486553355065,2.990577993842251,35.516732144063674,4.413029041962471,28,25,14,5,36.86283108090532,95.53098699773074,69.94194582895457,5473.712756053947,46.241712737187726,74.54338329064286,1231.7227279589572,11.278823501188702,1278.7403223556023
Country B,East,2021,River,UV,73.30282988784987,5.307219721217944,4.340680180945672,9.488134956031232,43.42114192952435,5.579652493048213,278,62,9,20,44.34646788525751,71.52711893456166,63.0154500235301,3821.3415832925225,93.47919061608529,36.17364083016207,2709.9830111380834,15.580568267236119,3651.327039661422
Country C,East,2021,Piped,UV,52.70757149387456,6.836879226127955,5.777243163313851,8.461615044209829,24.399638423094917,18.9016417255675,34,35,19,12,45.56160706937953,98.70543715757174,30.493642256250492,16189.981093588412,90.27886282641116,82.72338865312304,1216.2523722267272,29.614526085076434,855.8843609134398
Country B,South,2018,Lake,Chlorination,89.05204230188117,7.008660813685006,2.25982699209315,7.504785224027955,18.991581830036157,10.505724574666825,447,101,19,13,12.602763325150407,81.1166934744426,98.37472571392057,7718.44324033155,52.6872551897718,87.4918677816995,2321.5368458726216,31.1939915859582,3113.0625601973766
Country C,North,2019,Well,Filtration,40.836285985967656,6.857350307211721,5.80211892989849,11.420975611545462,16.709936344769417,19.24728224806701,96,3,9,11,15.288731921793397,40.94965855293924,47.555140896985264,8147.782902960629,91.22258566648492,34.0383981281397,2939.3770517988974,23.81822836121964,359.59613333967235
Country B,East,2018,Piped,Boiling,79.65590169873326,5.158478222786931,9.686122950855783,7.917169916060288,17.871516375006983,1.2900475058149863,111,77,17,21,45.86744024633144,57.530712414973664,33.712687328911365,7153.978516362629,83.78173671569746,75.01918578195351,816.698672779685,16.780824172723733,1660.79052914783
Country B,South,2023,Well,Boiling,90.40063111459297,5.987312872999492,6.346114221453739,7.93009403534023,23.695907230360746,7.652207144515044,420,34,12,8,14.020345894536046,49.48709228033151,78.22931917046263,1909.2171651962567,35.97913305853366,88.28200794535627,1714.7443458088444,22.688667705183548,303.33670242946334
Country B,North,2019,Well,Boiling,61.41515497298884,7.515922281947725,2.0248793616673098,7.232920740668425,7.6646437388856015,14.14318522228745,31,65,16,6,49.82389502175875,69.74324462454669,56.040575851316355,9968.685473890775,51.517894024720825,26.693388403883542,1812.7425287505678,19.390922159750648,3468.3142318617865
Country B,Central,2022,Spring,UV,54.03157681295062,5.17071258273835,0.20980661092720676,11.728257516010741,26.86878679312974,11.929937471141592,80,87,16,12,31.49466070873872,82.50911545902207,79.13118615944865,16092.08947446667,31.303032823710996,70.68887000901711,1361.4598347073982,28.104852768043436,3726.6260169354096
Country B,East,2023,Well,UV,58.70524282426807,8.188902791536384,9.581097236964288,9.14010996995932,15.87972101438615,6.602497563118115,264,21,5,8,35.379948228717176,62.18125957248897,59.064408088854535,12613.313322268881,18.62809648098841,49.718474486702675,2465.188831932591,16.183850858937515,653.9759527922017
Country A,South,2019,Spring,UV,85.08235718609241,8.991583956205309,3.999829204772368,5.452661298125605,25.805995933723707,15.077788585236496,61,3,3,13,18.935156243767853,50.92923680035349,34.1132958139046,15969.15991362669,57.79118395700142,87.07504658673278,1326.7717142291526,27.57924184220269,1433.0217982214212
Country A,South,2023,Spring,UV,75.36994743666361,6.756566280806437,0.05256688824791578,6.890875037017629,16.681010986826863,16.1455653435445,170,72,5,12,33.69885596037941,57.70793214894632,96.77067887759951,7063.4352382211,45.161331799102776,18.60161511523075,1062.7873186408042,29.72517928841834,4121.942525876535
Country C,West,2021,Well,Filtration,12.427369032345792,8.362813285714832,4.5488817848113525,8.455527781908039,42.02247509681036,12.915467504417304,368,23,3,7,23.46656042183958,94.82094766258506,77.32738124349842,12355.480584137656,1.8663650417525601,35.92105519016638,2255.3595114714444,18.918796151934764,2166.207391467648
Country C,South,2023,Well,Chlorination,87.19597331763615,8.911758320274245,5.213447541801008,6.947150022903635,46.685702705011025,15.68931619250212,92,92,19,16,43.605377436050965,51.965287523578034,73.10446666934826,12681.167576904218,92.438085035848,71.66444140307163,2970.6211617450476,18.25572861007339,4093.8642986991717
Country C,West,2022,Spring,Filtration,37.0956030531583,8.341440834006194,8.576645750145564,11.094944101913745,41.9426003475163,16.09897753013292,189,49,9,9,0.6215890022413739,95.78229467999864,38.60640920101625,4971.9643087727745,74.53444715717973,81.84105974660784,1905.529496472435,11.75913650778529,3387.276540495678
Country C,South,2023,River,Boiling,89.24594379979766,7.755565141340787,7.854996724247787,3.9261010578530744,10.601630268674189,9.716084672182232,254,68,18,2,31.73808623313622,86.67445394805118,53.7460157588428,4025.5862277667966,9.64824500578082,74.43209368517932,1832.7546027450917,32.69216811325335,45.19531103084021
Country C,North,2023,Spring,Boiling,8.238908119901678,8.619729061175775,0.8382944666238334,4.2756916506078255,35.91050577664601,5.043019187157292,398,127,6,20,12.901849750659123,47.48242051530125,42.60344565124461,6397.674082335704,31.051504640109517,68.97832516036674,1463.1089195072905,14.569062291040762,657.8088544253008
Country C,South,2022,River,Boiling,14.511375435612628,6.3618762900901675,7.978046504220034,2.7132021033342384,2.4406479448354554,16.84290967118814,486,37,7,20,35.57234855307235,64.1745170380867,40.32583277554656,19948.556230327962,0.23349105070115117,82.66645946996927,808.982733317113,28.132638771606633,2862.7176249533018
Country B,Central,2022,Lake,Boiling,39.02677997113021,8.673108889055854,9.752199019011204,2.1575002006460133,0.37752726253199587,4.9972124893442205,484,41,12,15,0.28104124655650153,73.86193117714481,56.660613748742534,11906.952786515727,53.15716951101139,22.479725675176176,1379.8069996625707,12.750673533467086,1995.8322867663621
Country C,North,2021,Well,UV,47.76635505235712,6.214723637447604,0.11878467105842838,4.301942713117584,31.59372456125798,5.526200060335071,388,81,18,25,28.811868101815246,82.28597855872286,55.446746787537194,12576.209760814994,78.5435671263682,75.86930160583395,2083.639946346755,28.612769796994442,1752.8446668446957
Country A,East,2021,River,Boiling,46.6287083896223,8.59893286759577,8.94546548899622,9.539787043640764,31.817241900495162,6.519138992925533,156,100,9,20,9.531481314927786,57.8868008568672,89.98017931932404,1620.1251026037326,64.03683936500228,72.41885872398302,1248.8629822223186,28.71651607590213,417.94352879412094
Country C,Central,2022,Piped,UV,16.95007980406483,5.155906164843429,9.89301847897747,11.391807135835228,22.46346098455787,13.90659724882787,311,87,3,28,40.409617947241664,67.4193299230408,61.9132065803378,10371.014566761978,13.75408258518689,32.13433707173732,2226.2242402739316,20.58025007422181,4252.61437791712
Country B,East,2022,River,None,20.550935537777647,6.982398446728647,2.4288737592698317,5.281278258785031,14.352622769708134,15.29220463555535,50,0,16,12,12.39309738899812,57.71515420198996,63.99587494136175,15607.681914937506,50.26790725968958,44.79241392619165,1872.4424558237436,15.570027151566894,3593.502643652438
Country A,Central,2019,Spring,Filtration,31.369802034328842,6.959692978161993,4.438339749784236,10.945646915083467,26.653915297622692,8.409669935554549,495,37,4,8,9.934311950468167,60.662632861811524,87.56170814299426,16198.83207105321,46.97761181958271,15.454429496864428,1984.009253378976,18.18771884391348,2733.3661288604208
Country B,West,2019,Well,Boiling,49.632079606663325,7.590705410755321,1.9748664097348212,5.1665792703115825,8.196795220954694,15.566738125838018,300,87,17,18,5.967676317974729,69.59647048000448,94.53097868500423,12842.6338646451,26.613313145834816,76.47987800975247,1815.1237695835819,12.109573234522546,1416.4541070973776
Country A,South,2021,Lake,Chlorination,73.96406427045677,7.2665588143766024,7.548008975302656,5.52017070577361,2.970247162986761,19.15206674221226,401,55,12,21,8.472546764599869,61.06302821931707,51.78169144923122,10329.981987113291,99.66207157129567,16.887760452110385,963.6614643848721,18.640296813602763,3932.292340638436
Country A,West,2023,River,Boiling,17.745318617497162,8.823037744522761,3.3376441748158037,6.6227969503036626,47.699248959478005,13.331159957275938,442,112,15,4,41.588109782821974,78.4903604383301,83.62360175262047,6644.32873978127,77.21446768318971,45.246275532097364,1706.9715405095055,25.48080601666628,1762.2464863492846
Country B,South,2018,Spring,None,7.693696920874404,7.154251694811309,2.9701863942837825,4.10798086913719,35.10345920133876,0.8860104674217739,81,1,13,26,20.758228500514896,98.43305263167515,37.54930390969112,14013.254327040568,30.101774968828153,85.03647361180923,2154.096990280248,38.51791372343244,1196.9789791465626
Country C,Central,2023,Lake,None,38.366085016693084,5.697500546510881,1.3101362275134965,10.095540528560981,10.65900190935946,17.856688385491527,225,97,18,7,5.900797571164329,52.361253858590445,48.63587312490891,2098.063351854091,24.72114899422281,77.0004720644202,1852.8367636027435,34.923146867693916,2267.429383201199
Country C,North,2018,Spring,None,17.552700066774406,6.673659662529834,1.8954798181748567,10.966795607261801,26.67923660607738,13.18165051476887,296,74,12,3,48.31783268656078,62.01944847546008,85.95857145733692,11815.076504313733,70.49742955479462,80.35618672039907,2115.3858905283314,16.56305819627965,3702.1827143980186
Country C,Central,2018,Well,None,54.18698276294882,6.3704099011356785,8.739692082643522,2.583430257325308,36.80676444928992,5.775300730736581,149,88,7,16,32.125579051188964,81.91850627047586,65.10715038145995,6707.257510369551,21.09979459725222,78.77642983265777,821.001881423153,16.81630848086126,2626.3827040802016
Country C,South,2023,River,UV,83.96732603486332,5.131327093726906,1.6046332615199632,4.30013966507024,5.606672955818764,13.745078601359959,357,37,15,6,10.533914301581609,85.11314829165691,52.81456094859947,5181.040498151482,50.43722697120804,61.61107480338356,1457.7854359862658,18.940898085048644,2972.1678422668633
Country B,North,2023,River,Filtration,18.1195869703194,6.174979707469062,3.0323229569131027,7.907449025164377,1.2955231568248127,6.991431608186412,309,73,16,0,28.67254149708181,89.77430538068694,97.0605685792165,11570.378145238385,82.21899142432936,10.846670616112561,1479.8160074605578,14.983032204941065,4334.102257369335
Country C,Central,2021,Spring,Chlorination,73.75244646511739,6.565311957009484,8.954068545210527,3.237445593239258,47.72226312245819,13.317418169892592,209,35,15,19,7.256924608711773,43.11229227592013,56.18392179811153,4638.316531984526,76.47687597689425,78.01164617567294,1173.904981723907,20.373439811541573,1491.7863084207502
Country B,Central,2018,Lake,Chlorination,41.94146183423364,8.76105585436885,7.6931398607699,8.427163413676206,15.034819507085862,12.939055168446687,379,108,16,25,9.398292890982274,64.38973339062275,35.027016099519585,15390.013642115124,88.29597723863607,84.69638328791069,2037.05207065928,28.604883953848795,2681.651023849606
Country A,West,2022,Well,None,82.95770871958123,5.4162932273234405,4.571567739761875,5.054767737367781,0.04382603693133813,13.748789648129303,78,73,1,26,36.84544810229521,43.08849333115869,63.57133315756802,5220.977181303901,46.15372730771379,17.437065928725808,1947.2037708945584,39.53141798255329,3258.7438002474205
Country A,Central,2021,Well,Chlorination,67.92524209874088,7.784969111132348,3.0496779969753507,8.959592338781864,4.46844924372734,0.752354342113104,168,44,13,3,42.885031998147674,94.86203698794904,89.65893743429218,13357.675747933512,69.10517174214532,67.33725204606256,1240.8384011521184,23.33585355156133,1176.6421500468578
Country C,East,2019,Piped,Boiling,84.89857657725584,7.000886475305116,8.22447949475177,9.147004554779752,26.27048953705759,10.023773165739897,326,21,9,9,2.369066362630412,84.23774568383021,83.31340192474937,10884.389238642605,74.02246771501737,32.55212425388515,1269.4548219185708,31.256565192478547,4343.6983604273555
Country A,North,2023,Well,Filtration,87.53819895594756,7.627795859972943,0.7790358493873184,4.751833720370644,3.551107574524659,1.0292533462090048,322,21,17,14,1.6729591894309503,94.58230776986176,86.11725832093,3275.9278658076955,18.852540779058092,72.28929645144767,1534.497852039123,39.86603135963166,4542.868890086644
Country C,East,2022,River,UV,9.654097726926935,5.9823398544393225,6.876908011277491,3.709662639545394,19.995550839454285,6.165980984763559,69,28,15,15,31.58736774813764,59.47443035892792,94.3717078260191,14982.655370869234,43.956878706431965,23.747736680465863,1110.4977462096276,29.426310718111516,413.9028129179083
Country A,East,2023,River,UV,3.8998414350071564,6.862324093696991,0.9154322026099115,3.4338932611621766,5.014480315607423,0.3394161159134468,29,59,17,16,32.844283289939355,64.68439385793559,42.839990159111665,10885.638579904044,1.6866571829717847,56.34446258164371,2212.2684464386066,11.234235158536768,3438.5195177579653
Country A,South,2019,Piped,Boiling,48.65839164896069,8.027804739513993,2.5511025245817045,4.788089122274484,3.4066219068513592,11.588099821177334,346,37,1,2,22.210165112361985,94.67455851548382,97.3119988378262,15744.34285444272,16.15139981382592,57.28074307060663,944.0245456542452,27.758149379519896,4565.077550365309
Country B,East,2020,Piped,Chlorination,37.63723180113975,8.591818480775196,6.055009185245649,5.170524928137716,24.808723988333366,10.002683720257897,274,56,11,17,33.903124758354146,50.470686541143266,68.45530133541746,15138.907603419022,55.02215606160532,32.16491600893774,958.1221158760754,27.108245627693222,2549.9508495697924
Country B,Central,2022,Well,Chlorination,99.67110313893784,5.6680089477944255,3.00902838239712,7.630332288691632,7.700947779608497,19.023660796447842,270,89,10,26,21.26128890398458,57.83468674762946,62.13791320835674,16817.823911151947,25.792830886877383,61.65390749035985,2122.236142951677,23.452229483619465,4070.2449553259535
Country A,South,2019,River,Boiling,34.13467777826816,5.386362474504862,4.501991013556685,11.741253040663327,0.33479107334747904,1.919590954937398,152,72,16,18,17.377990807912187,61.279332176708515,55.84969875997153,3110.3300284841903,18.27599896126251,27.314778488130962,1219.5159898938873,35.61711412658315,3958.305440109071
Country B,Central,2023,Well,Boiling,6.239125104113519,6.340743081145526,4.101863726744317,4.431845259914672,11.447963259976596,0.34985024510665763,68,29,6,28,17.11742854152613,52.175509489973265,55.55661922931955,6458.970904825889,75.02909912130136,61.267407473403644,1271.6510942198083,19.724110667217253,3555.977523008706
Country A,East,2021,Lake,None,84.19958470745699,7.730882088105483,9.24498202183408,9.222606365046813,4.960898553791876,9.295009547379182,273,112,4,17,23.866588312403415,40.54785760072066,73.59958174937341,5198.288380392149,11.282442449521712,62.75333656884183,1706.0019554206865,12.230263323556121,2962.480010158502
Country B,South,2022,Piped,None,79.62938267582774,6.018196202000036,2.740522913543911,5.723182993283354,27.945801337593814,5.198277553564012,218,20,1,8,46.463573396218806,61.80440198455267,89.66524303162561,2843.4734149943897,41.49625020408209,82.8721290881578,721.1121162613094,37.00267397679381,3809.81061650313
Country B,Central,2018,River,Boiling,34.36472110156566,5.084042716605613,4.373705338386938,3.8145710797307646,30.826867794081895,17.101454379072177,219,6,2,10,44.77618996924515,77.95568822374153,76.86595495758272,18994.647595636954,15.378613079010472,78.03868249911149,703.202801302885,13.492244657644491,1828.318755804298
Country C,West,2022,Spring,Boiling,91.90150939580442,6.094756027437717,5.928391439593463,3.672853451700931,47.826959182085425,12.852478543925692,49,7,8,10,34.43048188039539,94.3667389232427,97.70733460894016,15577.167363856686,76.97801965418876,38.14437969872377,2363.247453998366,11.703415559845586,4217.067937167932
Country B,Central,2018,Spring,None,29.69093417144094,7.427807850287638,8.929003737328731,11.142553430846709,42.56884477835807,5.540404552276996,89,27,15,16,29.705839940637567,72.78897273471705,56.68532202759045,19986.819339669655,43.98856162283165,58.811599802314916,928.7749894304163,37.81280478816722,3049.7328312635823
Country C,Central,2023,Well,UV,76.02148667006313,5.891590991216951,6.30332782810651,6.4591720640115025,12.788248012733067,18.3958897315379,250,90,15,22,29.44750046807478,98.69641992151256,73.17716062061804,2572.246835415509,90.84402054047455,64.13435787206946,1078.038129412243,14.571686026287693,2555.317165887703
Country A,South,2022,Spring,Boiling,99.09087992722378,7.4809047697370925,2.9198529307609986,2.072577475889819,30.536226395001247,8.34818975390637,152,21,17,13,20.876521121629622,50.22910816510284,70.81173053502323,11354.533587538031,24.93005491845688,54.2372397303327,2455.2528636173165,15.149412990295385,4172.7158302400785
Country B,Central,2021,Spring,Filtration,10.111481971590475,7.292048978659599,5.564412380201195,9.15542602508896,11.419241171069244,16.977366122509462,324,61,15,8,5.85934381967701,75.95597552947714,78.14422975033833,17165.559170024873,10.9062778690317,43.7040552109098,1649.57608075619,36.395120576062666,2444.9680703758204
Country B,East,2019,Piped,Filtration,50.65564747182341,6.352062983767034,6.2862164431635055,11.618880281372462,36.29280727696562,8.238053822183556,345,99,19,1,47.24376956133163,79.41065990431386,74.41982424510066,2634.089843832423,69.06050738011915,23.268132966794965,2648.385704966561,11.576793609310247,2259.0591125136525
Country B,Central,2023,River,Boiling,62.51929447589565,7.980957489909778,1.706483151153979,4.780155219136731,24.391783743040413,12.794063764765415,123,46,19,25,4.750456328089298,95.94203558073565,99.17055573002392,10628.28838759763,1.059432157150253,58.341327318790405,2915.525503641695,30.600742804465668,3804.519730676332
Country B,South,2022,Well,UV,59.84308636609096,5.624089099049073,5.1383910762370935,11.839037827199517,48.11860796599844,6.0705405418514875,17,73,14,17,39.63781866434765,56.963356957262135,82.49677384434177,2185.9076310754062,80.04687781577987,78.67327802689408,2704.0073795885055,37.85567474689166,943.056064397105
Country C,North,2018,Well,Filtration,87.63751535831457,7.436224620556479,4.2591269724624485,7.2055620651232415,45.98593007393245,18.372614513968802,48,45,18,14,44.60411736464862,73.40897972913476,62.26590292486931,3306.476252947059,82.22710600535518,78.52808064274868,906.0482668285737,11.658764137247445,628.9126844228207
Country C,South,2018,Piped,Filtration,21.6617275555246,8.361383175921521,0.2913933064603236,2.470378441655386,43.60848612330603,19.585561458058283,464,89,15,26,23.271936219627854,86.60647961669041,42.55755777995917,17514.92286428542,81.40461776087432,58.08798582754595,797.1364689825368,34.05158053172879,1881.6227313092206
Country B,East,2022,Lake,UV,11.589184336874414,6.035718596159967,4.934307095616038,4.638735714965187,21.653509023376603,17.780574045870306,367,67,11,12,48.797374846342926,47.362708002117095,36.86840129217836,6221.842144223687,39.22191970987613,48.61146401636763,1192.9950192210601,28.889828355634688,1170.043097138501
